car_company,car_model,registered_yr,Kms_driven,owner_type,body_type,seats,transmission_type,fuel_type,engine_capacity_in_cc,mileage_in_kmpl,max_power_in_bhp,insurance,city,resale_price_in_Lakh_Rupees
Hyundai,Hyundai Xcent 1.1 CRDi Base,2015,102967,Third Owner,Sedan,5,Manual,Diesel,1120,24,71,Third Party,Kolkata,2.73
Maruti,Maruti Eeco 7 Seater Standard BSIV,2010,50000,Third Owner,Minivans,7,Manual,Petrol,1196,15,73,Third Party insurance,Kolkata,1.75
Ford,Ford Ecosport 1.5 DV5 MT Titanium Optional,2013,150000,First Owner,SUV,5,Manual,Diesel,1498,22,89,Third Party insurance,Kolkata,3.45
Honda,Honda Amaze VX Petrol BSIV,2018,91000,First Owner,Sedan,5,Manual,Petrol,1199,19,88,Comprehensive,Kolkata,4.75
Kia,Kia Seltos GTX Plus DCT,2019,36392,First Owner,SUV,5,Automatic,Petrol,1353,16,138,Comprehensive,Kolkata,13.5
Mercedes-Benz,Mercedes-Benz E-Class E250 CDI Avantgarde,2015,41510,Second Owner,Sedan,5,Automatic,Diesel,2143,14,203,Comprehensive,Kolkata,21.99
Maruti,Maruti Celerio VXI,2020,31599,First Owner,Hatchback,5,Manual,Petrol,998,25,65,Third Party,Ahmedabad,4.63
Hyundai,Hyundai i20 Asta 1.4 CRDi,2017,116263,Third Owner,Hatchback,5,Manual,Diesel,1396,22,88,Comprehensive,Ahmedabad,5.65
Honda,Honda Mobilio S i-VTEC,2015,65000,First Owner,MUV,7,Manual,Petrol,1497,17,117,Comprehensive,Ahmedabad,4.8
Mercedes-Benz,Mercedes-Benz GLE 250d,2018,102000,First Owner,SUV,5,Automatic,Diesel,2143,17,201,Comprehensive,Ahmedabad,45
Tata,Tata Tigor XM Diesel,2018,69000,First Owner,Sedan,5,Manual,Diesel,1047,24,69,Comprehensive,Ahmedabad,4.7
Datsun,Datsun RediGO 1.0 T Option,2017,29000,First Owner,Hatchback,5,Manual,Petrol,999,22,67,Third Party insurance,Ahmedabad,2.75
Nissan,Nissan Magnite XV BSVI,2021,81508,First Owner,SUV,5,Manual,Petrol,999,18,71,Comprehensive,Chennai,7.25
Honda,Honda Amaze V CVT Petrol BSIV,2018,36998,Second Owner,Sedan,5,Automatic,Petrol,1199,19,88,Comprehensive,Chennai,7.19
BMW,BMW X1 M Sport sDrive 20d,2017,55000,Second Owner,SUV,5,Automatic,Diesel,1995,17,188,Comprehensive,Chennai,26.5
Maruti,Maruti Ritz VDi,2010,109477,Second Owner,Hatchback,5,Manual,Diesel,1248,23,73,Comprehensive,Pune,2.59
Hyundai,Hyundai Aura S CNG,2021,9783,First Owner,Sedan,5,Manual,CNG,1197,28,68,Zero Dep,Pune,7.87
Hyundai,Hyundai i10 Asta,2011,10439,First Owner,Hatchback,5,Manual,Petrol,1197,20,78,Comprehensive,Pune,3.38
Volkswagen,Volkswagen Polo Petrol Comfortline 1.2L,2011,80000,Second Owner,Hatchback,5,Manual,Petrol,1198,16,73,Third Party insurance,Pune,2.5
Datsun,Datsun GO T BSIV,2018,148900,Second Owner,Hatchback,5,Manual,Petrol,1198,20,67,Comprehensive,Pune,2.61
Mercedes-Benz,Mercedes-Benz E-Class E 200 CGI Avantgarde,2012,74000,Second Owner,Sedan,5,Automatic,Petrol,1796,12,185,Comprehensive,Pune,10.5
Renault,Renault KWID 1.0 RXT Opt,2019,37465,First Owner,Hatchback,5,Manual,Petrol,999,21,67,Comprehensive,Hyderabad,4.19
Hyundai,Hyundai i20 Sportz Plus BSIV,2019,23022,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Hyderabad,6.99
Hyundai,Hyundai Santro Sportz AMT BSIV,2019,84759,Second Owner,Hatchback,5,Automatic,Petrol,1086,20,68,Comprehensive,Hyderabad,5.32
Tata,Tata Indigo Marina GLX,2004,70000,Third Owner,Tata,5,Manual,Petrol,1396,12,95,Third Party insurance,Hyderabad,8.71
Hyundai,Hyundai i20 Sportz 1.2,2016,89224,Second Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party insurance,Hyderabad,5.67
Maruti,Maruti Baleno 1.2 Alpha,2016,59678,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Comprehensive,Gurgaon,5.37
Maruti,Maruti Swift VVT VXI,2017,71612,First Owner,Hatchback,5,Manual,Petrol,1197,22,81,Third Party,Gurgaon,4.44
Mercedes-Benz,Mercedes-Benz C-Class C 200 CGI,2016,50000,Second Owner,Sedan,5,Automatic,Petrol,1991,14,184,Third Party insurance,Delhi,28.5
Hyundai,Hyundai i20 Magna 1.4 CRDi (Diesel),2013,107224,First Owner,Hatchback,5,Manual,Diesel,1396,21,88,Without Insuarance,Gurgaon,2.27
Hyundai,Hyundai i20 Asta 1.2,2015,30000,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Delhi,5.4
Maruti,Maruti Vitara Brezza ZDi Plus Dual Tone,2018,50000,Second Owner,SUV,5,Manual,Diesel,1248,24,88,Third Party insurance,Bangalore,10
Maruti,Maruti Swift VXI,2013,70694,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Comprehensive,Bangalore,4.52
Volkswagen,Volkswagen Vento 1.2 TSI Highline AT,2016,71642,First Owner,Sedan,5,Automatic,Petrol,1197,18,103,Comprehensive,Bangalore,7.16
Hyundai,Hyundai i20 Asta Turbo DCT DT,2021,40429,Second Owner,Hatchback,5,Automatic,Petrol,998,20,118,Comprehensive,Bangalore,9.8
Hyundai,Hyundai Creta 1.6 SX Option Executive Diesel,2018,26833,Second Owner,SUV,5,Manual,Diesel,1582,20,126,Third Party insurance,Mumbai,9.13
Honda,Honda WR-V i-VTEC VX,2018,108664,First Owner,SUV,5,Manual,Petrol,1199,17,88,Third Party,Mumbai,7.67
Skoda,Skoda Superb Elegance 1.8 TSI AT,2011,80000,Second Owner,Sedan,5,Automatic,Petrol,1798,13,157,Third Party insurance,Mumbai,4.5
Hyundai,Hyundai Grand i10 Nios Sportz CNG,2022,20000,First Owner,Hatchback,5,Manual,CNG,1197,14,68,Third Party insurance,Mumbai,7.19
Hyundai,Hyundai i10 Sportz,2012,50000,Second Owner,Hatchback,5,Manual,Petrol,1197,20,78,Third Party insurance,Mumbai,2.75
Toyota,Toyota Corolla Altis G AT,2015,45440,Second Owner,Sedan,5,Automatic,Petrol,1798,14,138,Third Party,Mumbai,6.25
Toyota,Toyota Fortuner 2.8 2WD AT BSIV,2019,50000,Second Owner,SUV,7,Automatic,Diesel,2755,12,174,Third Party insurance,Delhi,29.75
Ford,Ford Aspire Titanium Plus Diesel,2016,120000,First Owner,Sedan,5,Manual,Diesel,1499,24,98,Third Party insurance,Delhi,3
Hyundai,Hyundai Verna 1.6 SX VTVT AT,2014,100000,Second Owner,Sedan,5,Automatic,Petrol,1591,15,121,Third Party insurance,Delhi,4
Toyota,Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,2014,100000,First Owner,MUV,8,Manual,Diesel,2494,12,100,Third Party insurance,Delhi,7.5
Maruti,Maruti Alto 800 LXI,2018,16105,First Owner,Hatchback,5,Manual,Petrol,796,22,47,Comprehensive,Delhi,3.38
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,26340,Second Owner,Hatchback,5,Manual,Petrol,1197,18,81,Zero Dep,Delhi,5.9
Maruti,Maruti Swift VVT VXI,2014,87755,First Owner,Hatchback,5,Manual,Petrol,1197,22,81,Comprehensive,Delhi,3.56
Hyundai,Hyundai Santro Sportz CNG BSIV,2019,39697,First Owner,Hatchback,5,Manual,CNG,1086,30,58,Zero Dep,Delhi,5.02
Audi,Audi Q5 30 TDI quattro Premium Plus,2014,92000,Third Owner,SUV,5,Automatic,Diesel,1968,14,174,Comprehensive,Delhi,13
Honda,Honda City 1.5 E MT,2010,70000,Second Owner,Sedan,5,Manual,Petrol,1497,17,107,Third Party insurance,Delhi,2.15
Maruti,Maruti Vitara Brezza ZDi,2017,64000,First Owner,SUV,5,Manual,Diesel,1248,24,88,Comprehensive,Delhi,6.7
Honda,Honda City i-VTEC VX,2019,30000,First Owner,Sedan,5,Manual,Petrol,1497,17,117,Third Party insurance,Delhi,10
Maruti,Maruti Wagon R CNG LXI BSIV,2019,68678,First Owner,Hatchback,5,Manual,CNG,998,33,67,Third Party,Delhi,5.34
Toyota,Toyota Corolla Altis G,2011,56000,First Owner,Sedan,5,Manual,Petrol,1798,14,138,Third Party,Mumbai,3.7
Nissan,Nissan Sunny XV,2014,98000,First Owner,Sedan,5,Manual,Petrol,1498,16,97,Third Party insurance,Mumbai,3.18
Kia,Kia Seltos HTK Plus AT D,2020,29634,First Owner,SUV,5,Automatic,Diesel,1493,17,113,Comprehensive,Mumbai,14.95
Hyundai,Hyundai Verna 1.6 SX VTVT,2019,40873,First Owner,Sedan,5,Manual,Petrol,1591,17,121,Comprehensive,Mumbai,8.95
Maruti,Maruti Wagon R VXI AMT,2017,21000,First Owner,Hatchback,5,Automatic,Petrol,998,21,67,Comprehensive,Bangalore,5.39
Renault,Renault Pulse Petrol RxZ,2013,43000,Second Owner,Hatchback,5,Manual,Petrol,1198,18,74,Comprehensive,Bangalore,3.25
Maruti,Maruti Celerio LXI,2021,60000,First Owner,Hatchback,5,Manual,Petrol,998,21,67,Third Party insurance,Gurgaon,4.5
Tata,Tata Indica Quadrajet LS,2013,152000,First Owner,Hatchback,5,Manual,Diesel,1248,22,74,Third Party insurance,Hyderabad,1.95
Mercedes-Benz,Mercedes-Benz C-Class 220 CDI AT,2010,91000,Second Owner,Sedan,5,Automatic,Diesel,2143,14,170,Comprehensive,Bangalore,9.25
Renault,Renault Duster Petrol RxL,2017,49576,Second Owner,SUV,5,Manual,Petrol,1598,13,102,Zero Dep,Bangalore,6.92
Maruti,Maruti Alto 800 LXI,2017,98000,First Owner,Hatchback,5,Manual,Petrol,796,24,47,Comprehensive,Delhi,2.55
MG,MG Hector Shine MT,2022,10000,First Owner,SUV,5,Manual,Petrol,1451,12,141,Third Party insurance,Lucknow,15
Toyota,Toyota Urban cruiser Mid,2020,22389,First Owner,SUV,5,Manual,Petrol,1462,17,103,Third Party,Lucknow,8.21
Maruti,Maruti Celerio ZXI Plus,2022,3602,Second Owner,Hatchback,5,Manual,Petrol,998,24,65,Zero Dep,Chandigarh,6.01
Maruti,Maruti Alto K10 2010-2014 VXI,2012,50000,First Owner,Hatchback,5,Manual,Petrol,998,20,67,Third Party insurance,Chandigarh,2
Maruti,Maruti Swift VXI,2019,35164,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Zero Dep,Chandigarh,6.17
Toyota,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2012,100000,Third Owner,MUV,7,Manual,Diesel,2494,12,100,Third Party insurance,Chandigarh,6.3
Renault,Renault Triber RXZ EASY-R AMT BSVI,2020,46963,First Owner,MUV,7,Automatic,Petrol,999,18,71,Comprehensive,Chandigarh,7
Maruti,Maruti Swift Dzire VXI,2015,5838,First Owner,Sedan,5,Manual,Petrol,1197,20,83,Third Party,Bangalore,5.36
Maruti,Maruti Swift ZXI BSIV,2015,52991,First Owner,Hatchback,5,Manual,Petrol,1197,22,81,Without Insuarance,Bangalore,5.2
Nissan,Nissan Sunny XL,2013,85593,Second Owner,Sedan,5,Manual,Petrol,1498,16,97,Without Insuarance,Bangalore,3.71
BMW,BMW X1 sDrive20i xLine,2022,18000,First Owner,SUV,5,Automatic,Petrol,1998,14,189,Comprehensive,Gurgaon,42
Hyundai,Hyundai i20 1.4 CRDi Sportz,2012,180039,First Owner,Hatchback,5,Manual,Diesel,1396,23,83,Without Insuarance,Jaipur,2.66
Maruti,Maruti SX4 S Cross DDiS 200 Zeta,2016,117495,First Owner,SUV,5,Manual,Diesel,1248,23,88,Third Party,Kolkata,3.94
Hyundai,Hyundai EON Era Plus,2014,24622,Third Owner,Hatchback,5,Manual,Petrol,814,21,55,Third Party,Kolkata,2.09
Honda,Honda Amaze S i-Vtech,2016,23808,First Owner,Sedan,5,Manual,Petrol,1198,18,86,Comprehensive,Kolkata,3.52
Maruti,Maruti Alto 800 VXI BSIV,2020,18060,First Owner,Hatchback,5,Manual,Petrol,796,24,47,Zero Dep,Kolkata,3.7
Maruti,Maruti Ciaz ZDi SHVS,2016,82948,First Owner,Sedan,5,Manual,Diesel,1248,28,88,Comprehensive,Kolkata,5.2
Honda,Honda BR-V i-DTEC S MT,2017,64898,First Owner,SUV,7,Manual,Diesel,1498,21,98,Third Party insurance,Ahmedabad,6.39
Maruti,Maruti Alto 800 LXI Opt CNG,2019,60000,Second Owner,Hatchback,5,Manual,CNG,796,33,47,Third Party insurance,Ahmedabad,4.75
Skoda,Skoda Kushaq 1.0 TSI Style BSVI,2022,20000,First Owner,SUV,5,Manual,Petrol,999,19,113,Third Party insurance,Ahmedabad,15
Hyundai,Hyundai Aura SX Option,2020,30109,First Owner,Sedan,5,Manual,Petrol,1197,20,81,Comprehensive,Ahmedabad,6.98
Ford,Ford Endeavour Titanium 4X2,2019,93998,First Owner,SUV,7,Manual,Diesel,2198,14,158,Third Party,Ahmedabad,21.8
Hyundai,Hyundai Grand i10 Sportz,2016,73565,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Comprehensive,Ahmedabad,4.19
Maruti,Maruti Celerio ZXI AT,2016,63000,Second Owner,Hatchback,5,Automatic,Petrol,998,23,67,Comprehensive,Ahmedabad,4.25
Hyundai,Hyundai Verna CRDi 1.6 AT SX Plus,2019,78000,Second Owner,Sedan,5,Automatic,Diesel,1582,22,126,Comprehensive,Ahmedabad,9.9
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2014,62000,Second Owner,SUV,5,Manual,Diesel,1498,22,89,Third Party insurance,Ahmedabad,3.95
Toyota,Toyota Corolla Altis D-4D G,2013,65000,Second Owner,Sedan,5,Manual,Diesel,1364,21,87,Comprehensive,Ahmedabad,5.75
Hyundai,Hyundai Accent Executive,2012,80000,Second Owner,Sedan,5,Manual,Petrol,1495,16,93,Third Party insurance,Chennai,2.5
Nissan,Nissan Magnite Turbo CVT XL BSVI,2022,13640,First Owner,SUV,5,Automatic,Petrol,999,17,98,Zero Dep,Chennai,8.22
Honda,Honda WR-V i-VTEC VX,2017,29824,First Owner,SUV,5,Manual,Petrol,1199,17,88,Zero Dep,Chennai,7.54
MG,MG Astor Savvy CVT Red BSVI,2021,22186,First Owner,SUV,5,Automatic,Petrol,1498,14,108,Third Party insurance,Chennai,16.9
Mahindra,Mahindra TUV 300 Plus P8 BSIV,2018,51122,First Owner,SUV,9,Manual,Diesel,2179,18,120,Third Party insurance,Chennai,9.9
Audi,Audi Q3 2.0 TDI,2014,58000,First Owner,SUV,5,Automatic,Diesel,1968,15,174,Comprehensive,Chennai,18
Honda,Honda City 1.5 V MT,2011,54188,Second Owner,Sedan,5,Manual,Petrol,1497,17,98,Comprehensive,Chennai,3
Mercedes-Benz,Mercedes-Benz C-Class C 220 CDI Sport Edition,2013,45000,First Owner,Sedan,5,Automatic,Diesel,2143,14,167,Comprehensive,Chennai,13.8
Hyundai,Hyundai Elantra 2.0 SX Option AT,2019,64882,First Owner,Sedan,5,Automatic,Petrol,1999,14,149,Comprehensive,Pune,13.65
Maruti,Maruti Wagon R LXI Minor,2009,17970,First Owner,Hatchback,5,Manual,Petrol,1061,18,67,Without Insuarance,Pune,1.7
Honda,Honda Amaze VX Petrol,2022,4614,First Owner,Sedan,5,Manual,Petrol,1199,18,88,Zero Dep,Pune,8.5
Nissan,Nissan Micra XV CVT,2013,50100,Second Owner,Hatchback,5,Automatic,Petrol,1198,19,76,Comprehensive,Pune,3.75
Nissan,Nissan Micra XV CVT,2014,40000,First Owner,Hatchback,5,Automatic,Petrol,1198,19,76,Comprehensive,Pune,3.5
Tata,Tata Nexon EV Prime XZ Plus,2021,23200,First Owner,SUV,5,Automatic,Electric,0,13,127,Third Party insurance,Hyderabad,15.9
Chevrolet,Chevrolet Beat Diesel LT,2014,70000,Second Owner,Hatchback,5,Manual,Diesel,936,25,56,Third Party insurance,Hyderabad,2.4
Hyundai,Hyundai Creta 1.6 SX Automatic Diesel,2018,105405,First Owner,SUV,5,Automatic,Diesel,1582,17,126,Zero Dep,Hyderabad,12.16
Chevrolet,Chevrolet Spark 1.0 PS,2009,80000,First Owner,Hatchback,5,Manual,Petrol,995,16,110,Third Party insurance,Hyderabad,1.2
Hyundai,Hyundai Creta 1.6 VTVT AT SX Plus,2017,63242,Second Owner,SUV,5,Automatic,Petrol,1591,13,121,Comprehensive,Hyderabad,10.11
Hyundai,Hyundai Venue SX Turbo BSIV,2019,72253,First Owner,SUV,5,Manual,Petrol,998,18,118,Without Insuarance,Hyderabad,9
Chevrolet,Chevrolet Beat LS,2010,120000,Second Owner,Hatchback,5,Manual,Petrol,1199,18,79,Third Party insurance,Gurgaon,8.71
Maruti,Maruti Wagon R ZXI 1.2,2019,41599,First Owner,Hatchback,5,Manual,Petrol,1197,20,81,Zero Dep,Gurgaon,5.19
Maruti,Maruti Swift VXI,2019,25661,Second Owner,Hatchback,5,Manual,Petrol,1197,22,88,Comprehensive,Gurgaon,5.33
BMW,BMW X1 sDrive20d,2014,83200,First Owner,SUV,5,Automatic,Diesel,1995,17,184,Without Insuarance,Gurgaon,8.06
Maruti,Maruti Wagon R LXI CNG,2011,74681,Second Owner,Hatchback,5,Manual,CNG,998,26,58,Comprehensive,Gurgaon,1.7
Tata,Tata Harrier Camo XZ,2019,39000,First Owner,SUV,5,Manual,Diesel,1956,17,167,Comprehensive,Delhi,14.35
Skoda,Skoda Superb 1.8 TSI,2010,70000,Fifth Owner,Sedan,5,Automatic,Petrol,1798,12,87,Third Party insurance,Bangalore,3.57
Tata,Tata Nexon XZA Plus AMT BSVI,2020,34268,First Owner,SUV,5,Automatic,Petrol,1199,17,118,Comprehensive,Bangalore,10.13
Renault,Renault KWID 1.0 RXT AMT Opt,2022,10000,First Owner,Hatchback,5,Automatic,Petrol,999,22,67,Third Party insurance,Bangalore,5.3
Honda,Honda City i VTEC CVT VX,2016,110941,Second Owner,Sedan,5,Automatic,Petrol,1497,18,117,Comprehensive,Bangalore,7.09
Toyota,Toyota Urban cruiser Premium,2022,20000,First Owner,SUV,5,Manual,Petrol,1462,17,103,Third Party insurance,Bangalore,9.75
Skoda,Skoda Octavia 2.0 TDI MT Style,2018,70000,First Owner,Sedan,5,Manual,Diesel,1968,21,141,Third Party insurance,Bangalore,16
Hyundai,Hyundai Verna SX IVT Opt,2020,47456,First Owner,Sedan,5,Automatic,Petrol,1497,18,113,Third Party insurance,Bangalore,13.26
Toyota,Toyota Yaris J BSIV,2019,24612,First Owner,Sedan,5,Manual,Petrol,1496,17,105,Comprehensive,Bangalore,7.02
Toyota,Toyota Yaris J,2020,42247,First Owner,Sedan,5,Manual,Petrol,1496,17,105,Third Party insurance,Bangalore,7.43
Hyundai,Hyundai Creta 1.6 VTVT SX Plus,2016,118621,First Owner,SUV,5,Manual,Petrol,1591,13,121,Comprehensive,Mumbai,7.99
BMW,BMW 5 Series 520d,2009,90000,Third Owner,Sedan,5,Automatic,Diesel,1995,18,112,Third Party insurance,Mumbai,9.75
Tata,Tata Nexon XZA Plus Kaziranga Edition AMT Diesel,2022,20000,First Owner,SUV,5,Automatic,Diesel,1497,22,108,Third Party insurance,Mumbai,14.9
Maruti,Maruti Ertiga VXI,2014,120000,Third Owner,MUV,7,Manual,Petrol,1373,16,93,Third Party insurance,Mumbai,4.15
Honda,Honda City i VTEC VX,2015,71747,First Owner,Sedan,5,Manual,Petrol,1497,17,117,Without Insuarance,Mumbai,5
BMW,BMW X1 sDrive18d M Sport,2023,3400,First Owner,SUV,5,Automatic,Diesel,1995,20,147,Comprehensive,Mumbai,58
Toyota,Toyota Innova Crysta 2.8 ZX AT BSIV,2016,94526,First Owner,MUV,7,Automatic,Diesel,2755,11,171,Zero Dep,Mumbai,17.25
Maruti,Maruti Swift Dzire LXI,2014,70000,Second Owner,Sedan,5,Manual,Petrol,1197,19,85,Third Party insurance,Delhi,3.45
Hyundai,Hyundai i10 Magna,2011,51987,First Owner,Hatchback,5,Manual,Petrol,1197,20,78,Third Party,Delhi,2.01
Hyundai,Hyundai i20 Magna 1.2,2015,100011,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Delhi,4.42
Maruti,Maruti Vitara Brezza LDi,2018,75647,First Owner,SUV,5,Manual,Diesel,1248,24,88,Zero Dep,Delhi,5.75
Mahindra,Mahindra XUV500 W10 2WD,2015,80000,First Owner,SUV,7,Manual,Diesel,2179,16,140,Third Party insurance,Delhi,7.18
Maruti,Maruti Wagon R VXI BS IV,2013,60000,First Owner,Hatchback,5,Manual,Petrol,998,18,67,Third Party insurance,Gurgaon,3.25
Volkswagen,Volkswagen Polo Petrol Comfortline 1.2L,2010,80000,Second Owner,Hatchback,5,Manual,Petrol,1198,16,73,Third Party insurance,Delhi,1.95
Jaguar,Jaguar XJ 3.0L,2012,75000,Second Owner,Sedan,4,Automatic,Diesel,2993,10,271,Comprehensive,Delhi,21
Honda,Honda CR-V 2.0L 2WD AT,2017,60000,Second Owner,SUV,5,Automatic,Petrol,1997,13,153,Comprehensive,Delhi,14.25
Honda,Honda City i DTEC E,2014,100000,Second Owner,Sedan,5,Manual,Diesel,1498,26,98,Third Party insurance,Delhi,3.8
Maruti,Maruti Baleno Sigma,2022,10000,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Third Party insurance,Delhi,6.7
Honda,Honda Jazz 1.2 V i VTEC,2016,43000,First Owner,Hatchback,5,Manual,Petrol,1199,18,88,Third Party insurance,Mumbai,5.2
Honda,Honda Jazz 1.2 VX i VTEC,2015,72596,Third Owner,Hatchback,5,Manual,Petrol,1199,18,88,Third Party,Mumbai,4.66
Audi,Audi A3 35 TDI Premium Plus,2020,22000,First Owner,Sedan,5,Automatic,Diesel,1968,20,143,Comprehensive,Bangalore,28.75
Skoda,Skoda Rapid 1.5 TDI AT Elegance Black Package,2015,125000,Third Owner,Sedan,5,Automatic,Diesel,1498,21,103,Comprehensive,Bangalore,5.45
Ford,Ford Ecosport 1.5 Diesel Titanium Plus,2019,69000,First Owner,SUV,5,Manual,Diesel,1498,21,98,Comprehensive,Bangalore,8.65
Renault,Renault Lodgy 85PS RxL,2018,71000,Second Owner,MUV,8,Manual,Diesel,1461,21,83,Comprehensive,Bangalore,7.5
Maruti,Maruti Vitara Brezza ZDi AMT,2019,22000,First Owner,SUV,5,Automatic,Diesel,1248,24,88,Comprehensive,Bangalore,11.5
Hyundai,Hyundai Creta 1.6 CRDi SX,2016,109332,First Owner,SUV,5,Manual,Diesel,1582,19,126,Third Party insurance,Hyderabad,10.5
Maruti,Maruti Wagon R VXI BS IV,2015,66445,Second Owner,Hatchback,5,Manual,Petrol,998,20,67,Comprehensive,Hyderabad,3.64
Hyundai,Hyundai i20 1.2 Magna Executive,2017,61837,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party insurance,Gurgaon,5.1
Ford,Ford Aspire 1.2 Ti-VCT Titanium,2017,65000,First Owner,Sedan,5,Manual,Petrol,1196,18,86,Third Party insurance,Delhi,5.25
Renault,Renault Triber RXL BSVI,2020,50000,First Owner,MUV,7,Manual,Petrol,999,20,71,Comprehensive,Delhi,5.85
Hyundai,Hyundai i20 Active 1.2,2015,70000,First Owner,Hatchback,5,Manual,Petrol,1197,17,81,Third Party insurance,Agra,4.7
Mahindra,Mahindra KUV 100 mFALCON D75 K8,2017,70000,First Owner,SUV,6,Manual,Diesel,1198,25,77,Third Party insurance,Agra,3.3
Maruti,Maruti Ciaz Delta BSVI,2020,60000,Second Owner,Sedan,5,Manual,Petrol,1462,20,103,Third Party insurance,Agra,7.25
Audi,Audi Q7 35 TDI Quattro Technology,2016,70000,First Owner,SUV,7,Automatic,Diesel,2967,12,241,Comprehensive,Gurgaon,36.9
Hyundai,Hyundai Xcent 1.2 VTVT SX Option,2018,42665,First Owner,Sedan,5,Manual,Petrol,1197,20,81,Third Party,Lucknow,5.93
Mahindra,Mahindra Thar LX 4-Str Hard Top Diesel BSVI,2021,80000,Third Owner,SUV,4,Manual,Diesel,2184,15,130,Third Party insurance,Lucknow,10.2
Hyundai,Hyundai Verna VTVT 1.6 SX,2019,74397,Second Owner,Sedan,5,Manual,Petrol,1591,17,121,Third Party insurance,Lucknow,7.46
Tata,Tata Safari Storme VX Varicor 400,2017,110000,First Owner,SUV,7,Manual,Diesel,2179,14,153,Third Party insurance,Lucknow,7
Maruti,Maruti Alto 800 Base,2013,80000,Second Owner,Hatchback,5,Manual,Petrol,796,22,47,Third Party insurance,Chandigarh,1.5
Honda,Honda City i-VTEC CVT V,2018,50104,Second Owner,Sedan,5,Automatic,Petrol,1497,18,117,Comprehensive,Chandigarh,7.93
Hyundai,Hyundai Creta 1.6 SX Option,2018,24000,First Owner,SUV,5,Manual,Petrol,1591,15,121,Third Party insurance,Delhi,12.25
BMW,BMW X7 xDrive 40i M Sport,2019,40001,First Owner,SUV,7,Automatic,Petrol,2998,10,335,Third Party insurance,Gurgaon,1.05
Hyundai,Hyundai Verna VTVT 1.6 SX,2018,45316,First Owner,Sedan,5,Manual,Petrol,1591,17,121,Zero Dep,Jaipur,8.74
Maruti,Maruti SX4 S Cross Zeta DDiS 200 SH,2018,90000,First Owner,SUV,5,Manual,Diesel,1248,25,88,Third Party insurance,Jaipur,8.51
Maruti,Maruti Vitara Brezza VXI,2022,20000,First Owner,SUV,5,Manual,Petrol,1462,17,103,Third Party insurance,Jaipur,8.95
Renault,Renault KWID RXT Optional,2018,29771,First Owner,Hatchback,5,Manual,Petrol,799,25,53,Second Party Insuarance,Jaipur,3.9
Hyundai,Hyundai i20 Magna 1.4 CRDi,2016,69752,Second Owner,Hatchback,5,Manual,Diesel,1396,22,88,Without Insuarance,Jaipur,4.86
Honda,Honda Amaze S i-Vtech,2013,73980,First Owner,Sedan,5,Manual,Petrol,1198,18,86,Third Party,Kolkata,2.78
Kia,Kia Seltos HTX G,2020,20000,First Owner,SUV,5,Manual,Petrol,1497,16,113,Third Party insurance,Kolkata,11.1
Hyundai,Hyundai i20 Sportz BSVI,2022,17000,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Third Party insurance,Kolkata,7.5
Jaguar,Jaguar XJ 2.0L Portfolio LWB,2015,85035,Fourth Owner,Sedan,5,Automatic,Petrol,1999,9,237,Comprehensive,Kolkata,26
Maruti,Maruti Eeco 5 Seater AC,2019,21167,First Owner,Maruti,5,Manual,Petrol,1197,19,79,Comprehensive,Kolkata,3.95
Volkswagen,Volkswagen Vento Diesel Highline,2011,60000,First Owner,Sedan,5,Manual,Diesel,1598,20,103,Comprehensive,Kolkata,2.5
Honda,Honda Amaze VX Diesel BSIV,2016,46940,First Owner,Sedan,5,Manual,Diesel,1498,27,98,Comprehensive,Kolkata,3.92
Hyundai,Hyundai Verna 1.6 VTVT SX Option,2018,70916,First Owner,Sedan,5,Manual,Petrol,1591,17,121,Third Party,Ahmedabad,8.39
